,Unnamed: 0,userid,placeid,frequency,id_x,created_at,lng,lat,photos_count_x,checkins_count,users_count,radius_meters,highlights_count_x,items_count_x,max_items_count,spot_categories,state,id_y,bookmarked_spots_count,challenge_pin_count,country_pin_count,highlights_count_y,items_count_y,photos_count_y,pins_count,province_pin_count,region_pin_count,state_pin_count,trips_count,friends_count,stamps_count,checkin_num,places_num,ts,cluster
6099,10099,5207,88771,1,88771,2009-11-09T02:59:50Z,0.464510564158483,0.4943730105308959,30,0.009141834591146036,166,75,0,7,10,"[{'url': '/categories/16', 'name': 'American'}]",California,5207,0,7,1,0,0,0,11,0,4,3,0,0.034666666666666665,42,1.0,39,0.36682840522745863,1
6095,10095,5207,61647,1,61647,2009-10-25T01:18:19Z,0.4666915464022525,0.49410999315284854,0,0.00031121139033688633,8,75,0,3,10,"[{'url': '/categories/64', 'name': 'Other - Food '}]",California,5207,0,7,1,0,0,0,11,0,4,3,0,0.034666666666666665,42,1.0,39,0.3499304311529521,1
6086,10086,5207,37322,1,37322,2009-10-05T03:00:51Z,0.46929206571595894,0.48252686207544593,146,0.08503851240955419,1572,150,8,10,10,"[{'url': '/categories/425', 'name': 'Disneyland Resort'}]",California,5207,0,7,1,0,0,0,11,0,4,3,0,0.034666666666666665,42,1.0,39,0.3275850322029257,1
6106,10106,5207,326835,1,326835,2010-01-05T04:00:24Z,0.4649313442831946,0.49533744264606105,2,0.00031121139033688633,7,75,0,0,10,"[{'url': '/categories/15', 'name': 'Mexican'}]",California,5207,0,7,1,0,0,0,11,0,4,3,0,0.034666666666666665,42,1.0,39,0.43078749100557445,1
6074,10074,5207,31333,1,31333,2009-09-28T17:56:54Z,0.46469813752470923,0.49262105084577534,0,0.0006613242044658835,17,75,0,2,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",California,5207,0,7,1,0,0,0,11,0,4,3,0,0.034666666666666665,42,1.0,39,0.32043391224273066,1
6081,10081,5207,35153,1,35153,2009-10-03T03:35:18Z,0.4649205413246136,0.49536282418272726,0,0.0006224227806737727,14,75,0,1,10,"[{'url': '/categories/159', 'name': 'Sushi'}]",California,5207,0,7,1,0,0,0,11,0,4,3,0,0.034666666666666665,42,1.0,39,0.32536933314067795,1
6090,10090,5207,43701,1,43701,2009-10-11T04:58:13Z,0.4692735478002661,0.4826945757095389,55,0.017388936435073523,379,75,8,9,10,"[{'url': '/categories/32', 'name': 'Live Music'}]",California,5207,0,7,1,0,0,0,11,0,4,3,0,0.034666666666666665,42,1.0,39,0.3344039913184247,1
6096,10096,5207,62816,1,62816,2009-10-25T20:49:47Z,0.46489905256585695,0.49536664642446926,1,0.0014393526803080992,26,75,0,2,10,"[{'url': '/categories/155', 'name': 'Pizza'}]",California,5207,0,7,1,0,0,0,11,0,4,3,0,0.034666666666666665,42,1.0,39,0.3508425984298569,1
6097,10097,5207,67957,1,67957,2009-10-29T18:37:29Z,0.46925611259935684,0.48284565944362856,93,0.10620088695246246,1122,50,0,10,10,"[{'url': '/categories/46', 'name': 'Bus Station'}]",California,5207,0,7,1,0,0,0,11,0,4,3,0,0.034666666666666665,42,1.0,39,0.3552246298869086,1
6075,10075,5207,31418,1,31418,2009-09-28T20:52:23Z,0.46467321746310764,0.492639043116635,3,0.002372986851318758,39,75,1,5,10,"[{'url': '/categories/15', 'name': 'Mexican'}]",California,5207,0,7,1,0,0,0,11,0,4,3,0,0.034666666666666665,42,1.0,39,0.3205705530528036,1
6083,10083,5207,35490,1,35490,2009-10-03T15:56:45Z,0.46929963958446597,0.4827524593710706,112,0.16568116393059987,2826,150,11,10,10,"[{'url': '/categories/425', 'name': 'Disneyland Resort'}]",California,5207,0,7,1,0,0,0,11,0,4,3,0,0.034666666666666665,42,1.0,39,0.3259466661939392,1
6088,10088,5207,39145,1,39145,2009-10-07T04:10:52Z,0.4647669671966692,0.4926337239728511,25,0.01030887730490936,217,75,6,13,10,"[{'url': '/categories/103', 'name': 'Theatre'}]",California,5207,0,7,1,0,0,0,11,0,4,3,0,0.034666666666666665,42,1.0,39,0.3298820746593769,1
6107,10107,5213,17348,1,17348,2009-07-11T19:39:23Z,0.9524468674789573,0.691475169730815,5,0.013926709717575663,195,300,1,10,10,"[{'url': '/categories/11', 'name': 'Mall'}]",New Jersey,5213,0,6,1,0,10,0,11,0,5,4,0,0.010666666666666666,28,0.7999999999999999,28,0.23193402536818652,0
6130,10130,5213,399341,1,399341,2010-01-17T02:56:19Z,0.9511004052552581,0.6917633244940704,0,0.0006613242044658835,16,75,0,2,10,"[{'url': '/categories/28', 'name': 'Dive Bar'}]",Pennsylvania,5213,0,6,1,0,10,0,11,0,5,4,0,0.010666666666666666,28,0.7999999999999999,28,0.4441927344256804,0
6123,10123,5213,61884,1,61884,2009-10-25T05:33:11Z,0.9511191775264604,0.6917711631777983,0,0.0021395783085660937,33,75,0,4,10,"[{'url': '/categories/28', 'name': 'Dive Bar'}]",Pennsylvania,5213,0,6,1,0,10,0,11,0,5,4,0,0.010666666666666666,28,0.7999999999999999,28,0.35012888411787557,0
6133,10133,5213,1310154,1,1310154,2010-06-20T00:43:58Z,0.9574571739719201,0.6999281292826587,0,0.00035011281412899715,9,75,0,0,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",New Jersey,5213,0,6,1,0,10,0,11,0,5,4,0,0.010666666666666666,28,0.7999999999999999,28,0.6167640040478588,0
6129,10129,5213,298772,1,298772,2009-12-30T23:38:53Z,0.9531084818826947,0.6902035567888827,0,0.00015560569516844317,3,75,0,0,10,"[{'url': '/categories/117', 'name': 'Salon & Barbershop'}]",New Jersey,5213,0,6,1,0,10,0,11,0,5,4,0,0.010666666666666666,28,0.7999999999999999,28,0.424977550754555,0
6128,10128,5213,286919,1,286919,2009-12-29T00:13:04Z,0.95247307611182,0.6914024987187444,2,0.0005057185092974403,9,75,0,1,10,"[{'url': '/categories/236', 'name': 'Fine Dining'}]",New Jersey,5213,0,6,1,0,10,0,11,0,5,4,0,0.010666666666666666,28,0.7999999999999999,28,0.4227616440512243,0
6131,10131,5213,463322,1,463322,2010-01-27T22:54:21Z,0.9639807246542139,0.7186542734987764,0,0.0006613242044658835,16,75,0,2,10,"[{'url': '/categories/24', 'name': 'Pub'}]",New York,5213,0,6,1,0,10,0,11,0,5,4,0,0.010666666666666666,28,0.7999999999999999,28,0.45633820641864986,0
6120,10120,5213,51606,2,51606,2009-10-17T19:10:39Z,0.953721994241751,0.692435088425162,1,0.0002723099665447755,5,75,0,1,10,"[{'url': '/categories/117', 'name': 'Salon & Barbershop'}]",New Jersey,5213,0,6,1,0,10,0,11,0,5,4,0,0.010666666666666666,28,0.7999999999999999,28,0.34179531307875877,0
6114,10114,5213,35811,1,35811,2009-10-03T19:43:33Z,0.9524732774685729,0.6914864985505105,6,0.007469073368085272,94,150,1,9,10,"[{'url': '/categories/230', 'name': 'Apple Store'}]",New Jersey,5213,0,6,1,0,10,0,11,0,5,4,0,0.010666666666666666,28,0.7999999999999999,28,0.3261232649348891,0
6108,10108,5213,30163,2,30163,2009-09-27T01:20:58Z,0.9520815051116563,0.690440363113223,0,0.0007002256282579943,13,35,0,2,10,"[{'url': '/categories/21', 'name': 'Home'}]",New Jersey,5213,0,6,1,0,10,0,11,0,5,4,0,0.010666666666666666,28,0.7999999999999999,28,0.3185371628612863,0
6119,10119,5213,43488,1,43488,2009-10-11T00:54:34Z,0.9521640948585678,0.690441723407035,6,0.0022951840037345366,37,75,0,3,10,"[{'url': '/categories/167', 'name': 'Brewery / Microbrewery'}]",New Jersey,5213,0,6,1,0,10,0,11,0,5,4,0,0.010666666666666666,28,0.7999999999999999,28,0.3342142722565491,0
6126,10126,5213,145083,1,145083,2009-11-29T07:29:08Z,0.9541935402029271,0.6918699280574139,0,0.0007002256282579943,9,75,0,2,10,"[{'url': '/categories/101', 'name': 'Sandwich Shop'}]",New Jersey,5213,0,6,1,0,10,0,11,0,5,4,0,0.010666666666666666,28,0.7999999999999999,28,0.3894633337123672,0
6121,10121,5213,52021,1,52021,2009-10-17T23:25:18Z,0.9547066257341479,0.6921480567844918,0,0.00011670427137633238,3,75,0,2,10,"[{'url': '/categories/16', 'name': 'American'}]",New Jersey,5213,0,6,1,0,10,0,11,0,5,4,0,0.010666666666666666,28,0.7999999999999999,28,0.3419935973352999,0
6124,10124,5213,61902,1,61902,2009-10-25T06:33:05Z,0.9517919547529695,0.6910639012509283,1,0.001867268342021318,23,75,0,3,10,"[{'url': '/categories/28', 'name': 'Dive Bar'}]",New Jersey,5213,0,6,1,0,10,0,11,0,5,4,0,0.010666666666666666,28,0.7999999999999999,28,0.3501755254961054,0
6115,10115,5213,36387,1,36387,2009-10-04T05:19:51Z,0.9510776769874417,0.6921640591378864,4,0.004318058040924298,84,75,0,5,10,"[{'url': '/categories/124', 'name': 'Diner'}]",Pennsylvania,5213,0,6,1,0,10,0,11,0,5,4,0,0.010666666666666666,28,0.7999999999999999,28,0.3265720032700372,0
6110,10110,5213,30307,1,30307,2009-09-27T05:59:10Z,0.9520979969675931,0.6905211573028105,0,0.0008947327472185482,18,75,0,2,10,"[{'url': '/categories/217', 'name': 'Other - Services'}]",New Jersey,5213,0,6,1,0,10,0,11,0,5,4,0,0.010666666666666666,28,0.7999999999999999,28,0.3187537844209558,0
6116,10116,5213,36700,1,36700,2009-10-04T16:25:24Z,0.9536966924097913,0.692402239617756,0,0.0024896911226950907,36,250,0,4,10,"[{'url': '/categories/438', 'name': 'Target'}]",New Jersey,5213,0,6,1,0,10,0,11,0,5,4,0,0.010666666666666666,28,0.7999999999999999,28,0.3270902364800925,0
6134,10134,5213,6372153,1,6372153,2010-11-04T00:08:43Z,0.9449098389442322,0.631853722499482,0,0.00019450711896055396,5,75,0,0,10,"[{'url': '/categories/57', 'name': 'Other - Travel & Lodging'}]",Maryland,5213,0,6,1,0,10,0,11,0,5,4,0,0.010666666666666666,28,0.7999999999999999,28,0.7703494295749067,6
6117,10117,5213,37624,1,37624,2009-10-05T17:13:18Z,0.9529945265552106,0.6874545362321245,0,0.0003890142379211079,5,100,0,1,10,"[{'url': '/categories/153', 'name': 'Other - College & Education'}]",New Jersey,5213,0,6,1,0,10,0,11,0,5,4,0,0.010666666666666666,28,0.7999999999999999,28,0.32824879585691846,0
6127,10127,5213,174049,1,174049,2009-12-06T17:39:14Z,0.9535987094898354,0.6905590565525586,0,0.0008558313234264374,15,75,0,1,10,"[{'url': '/categories/106', 'name': 'Grocery'}]",New Jersey,5213,0,6,1,0,10,0,11,0,5,4,0,0.010666666666666666,28,0.7999999999999999,28,0.3977872234859916,0
6111,10111,5213,30649,12,30649,2009-09-27T18:14:22Z,0.9542791532318677,0.6916601999221597,0,0.0008947327472185482,6,50,0,3,10,"[{'url': '/categories/29', 'name': 'Condo'}]",New Jersey,5213,0,6,1,0,10,0,11,0,5,4,0,0.010666666666666666,28,0.7999999999999999,28,0.3193262508863377,0
6109,10109,5213,30214,1,30214,2009-09-27T02:27:17Z,0.9511076118809275,0.6918105059052833,0,0.003540029565082082,63,50,0,10,10,"[{'url': '/categories/28', 'name': 'Dive Bar'}]",Pennsylvania,5213,0,6,1,0,10,0,11,0,5,4,0,0.010666666666666666,28,0.7999999999999999,28,0.3185888006030737,0
6145,10145,5225,529496,1,529496,2010-02-08T20:46:21Z,0.9963060942998199,0.7735454189226629,1,0.0012448455613475453,10,75,0,2,10,"[{'url': '/categories/123', 'name': 'Breakfast'}]",Massachusetts,5225,0,3,2,2,8,0,7,1,4,1,0,0.0,14,0.22222222222222227,14,0.4696936808667118,7
6141,10141,5225,129763,1,129763,2009-11-25T03:23:53Z,0.9968382056017344,0.7734407537116041,5,0.006535439197074613,104,50,1,10,10,"[{'url': '/categories/24', 'name': 'Pub'}]",Massachusetts,5225,0,3,2,2,8,0,7,1,4,1,0,0.0,14,0.22222222222222227,14,0.38478732141471994,7
6135,10135,5225,14128,1,14128,2009-05-29T11:59:16Z,0.9975963075583223,0.7740640802597782,223,0.3039368240877616,3470,2000,14,10,10,"[{'url': '/categories/45', 'name': 'Airport'}]",Massachusetts,5225,0,3,2,2,8,0,7,1,4,1,0,0.0,14,0.22222222222222227,14,0.18336149422260917,7
6139,10139,5225,74351,1,74351,2009-11-02T03:22:14Z,0.9960661241413327,0.7734699125918043,0,0.00035011281412899715,8,50,1,3,10,"[{'url': '/categories/17', 'name': 'BBQ'}]",Massachusetts,5225,0,3,2,2,8,0,7,1,4,1,0,0.0,14,0.22222222222222227,14,0.3589970141471852,7
6146,10146,5225,549459,1,549459,2010-02-13T03:17:59Z,0.9962959060002108,0.773661376448511,1,0.0007780284758422158,13,75,0,3,10,"[{'url': '/categories/241', 'name': 'Bar'}]",Massachusetts,5225,0,3,2,2,8,0,7,1,4,1,0,0.0,14,0.22222222222222227,14,0.47448367514126844,7
6136,10136,5225,36647,1,36647,2009-10-04T15:37:05Z,0.9970664781550617,0.7736027424632135,16,0.018944993386757956,275,75,2,10,10,"[{'url': '/categories/462', 'name': 'AMC Theatre'}]",Massachusetts,5225,0,3,2,2,8,0,7,1,4,1,0,0.0,14,0.22222222222222227,14,0.32705261451139833,7
6142,10142,5225,195787,1,195787,2009-12-11T21:59:29Z,0.9964572561305889,0.7728921958438988,0,0.0014004512565159886,25,75,0,2,10,"[{'url': '/categories/24', 'name': 'Pub'}]",Massachusetts,5225,0,3,2,2,8,0,7,1,4,1,0,0.0,14,0.22222222222222227,14,0.4035961774418695,7
6140,10140,5225,84957,1,84957,2009-11-07T17:41:33Z,0.9970591476737746,0.7735194666482543,1,0.0012059441375554345,20,50,0,3,10,"[{'url': '/categories/18', 'name': 'Asian'}]",Massachusetts,5225,0,3,2,2,8,0,7,1,4,1,0,0.0,14,0.22222222222222227,14,0.3652724337956528,7
6138,10138,5225,61736,1,61736,2009-10-25T02:17:18Z,0.9970681293996031,0.773533389475042,6,0.0038123395316268576,75,75,0,7,10,"[{'url': '/categories/167', 'name': 'Brewery / Microbrewery'}]",Massachusetts,5225,0,3,2,2,8,0,7,1,4,1,0,0.0,14,0.22222222222222227,14,0.34997635876496247,7
6137,10137,5225,49266,2,49266,2009-10-16T00:31:10Z,0.9970518561446698,0.7735406482241471,3,0.004318058040924298,76,50,0,7,10,"[{'url': '/categories/167', 'name': 'Brewery / Microbrewery'}]",Massachusetts,5225,0,3,2,2,8,0,7,1,4,1,0,0.0,14,0.22222222222222227,14,0.33980236098812355,7
6150,10234,5304,95930,1,95930,2009-11-12T18:45:03Z,0.709335425351058,0.4784101340305049,0,0.002217381156150315,29,150,0,3,10,"[{'url': '/categories/458', 'name': 'Best Buy'}]",Texas,5304,0,3,1,0,4,1,6,0,3,2,0,0.0026666666666666666,7,0.022222222222222213,6,0.3709281875650987,7
6153,10237,5304,376270,1,376270,2010-01-13T20:04:45Z,0.7097673985170914,0.4810245109147264,2,0.0019450711896055396,7,75,0,2,10,"[{'url': '/categories/119', 'name': 'Gas & Automotive'}]",Texas,5304,0,3,1,0,4,1,6,0,3,2,0,0.0026666666666666666,7,0.022222222222222213,6,0.44050848082749994,7
6148,10232,5304,63677,1,63677,2009-10-26T15:11:37Z,0.7216978421191029,0.34404450726172464,5,0.00295650820820042,67,50,4,3,10,"[{'url': '/categories/81', 'name': 'South American / Latin'}]",Texas,5304,0,3,1,0,4,1,6,0,3,2,0,0.0026666666666666666,7,0.022222222222222213,6,0.35170054542900075,7
6151,10235,5304,189588,1,189588,2009-12-10T14:28:47Z,0.9642016329833897,0.7169771118110948,10,0.0034622267174978603,75,75,0,2,10,"[{'url': '/categories/124', 'name': 'Diner'}]",New York,5304,0,3,1,0,4,1,6,0,3,2,0,0.0026666666666666666,7,0.022222222222222213,6,0.4021239762094204,7
6156,10243,5312,31177,4,31177,2009-09-28T13:18:44Z,0.7072259529784124,0.4475127953049207,10,0.006340932078114059,110,100,0,10,10,"[{'url': '/categories/125', 'name': 'City Hall'}]",Texas,5312,0,2,1,0,5,0,4,0,2,1,0,0.0026666666666666666,7,0.22222222222222227,7,0.3202173166381961,7
6157,10244,5312,31199,6,31199,2009-09-28T14:25:40Z,0.7072619863320271,0.44720917531194426,0,0.002178479732358204,30,75,0,7,10,"[{'url': '/categories/183', 'name': 'Police Station'}]",Texas,5312,0,2,1,0,5,0,4,0,2,1,0,0.0026666666666666666,7,0.22222222222222227,7,0.3202694345499886,7
6155,10242,5312,11786,1,11786,2009-04-24T21:43:46Z,0.7068843297389138,0.45609962493582823,5,0.009530848829067145,94,75,0,10,10,"[{'url': '/categories/433', 'name': 'Starbucks'}]",Texas,5312,0,2,1,0,5,0,4,0,2,1,0,0.0026666666666666666,7,0.22222222222222227,7,0.1445724528648924,7
6159,10246,5312,31209,1,31209,2009-09-28T14:45:15Z,0.7072011176569271,0.4476500444389384,0,0.002372986851318758,44,100,0,4,10,"[{'url': '/categories/23', 'name': 'Skyscraper'}]",Texas,5312,0,2,1,0,5,0,4,0,2,1,0,0.0026666666666666666,7,0.22222222222222227,7,0.320284683192007,7
6154,10241,5312,9358,1,9358,2009-03-14T08:11:56Z,0.7068765957320302,0.4568127213722648,41,0.038668015249358124,477,100,0,10,10,"[{'url': '/categories/463', 'name': 'Cinemark Theatre'}]",Texas,5312,0,2,1,0,5,0,4,0,2,1,0,0.0026666666666666666,7,0.22222222222222227,7,0.09796857980325768,7
6167,10259,5353,149218,1,149218,2009-11-30T14:30:30Z,0.9965963304063662,0.7740081056539907,3,0.0021395783085660937,38,75,0,5,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",Massachusetts,5353,0,3,1,0,6,0,6,0,3,2,0,0.4533333333333333,8,0.06666666666666667,8,0.3909126944257011,7
6164,10256,5353,28390,1,28390,2009-09-24T21:47:47Z,0.9964498632163299,0.7748446408202374,1,0.007196763401540496,44,75,0,9,10,"[{'url': '/categories/96', 'name': 'Bookstore'}]",Massachusetts,5353,0,3,1,0,6,0,6,0,3,2,0,0.4533333333333333,8,0.06666666666666667,8,0.3161286430984873,7
6170,10263,5353,559246,1,559246,2010-02-14T17:44:32Z,0.9957093026316199,0.7759947763308772,1,0.0007780284758422158,13,75,0,2,10,"[{'url': '/categories/101', 'name': 'Sandwich Shop'}]",Massachusetts,5353,0,3,1,0,6,0,6,0,3,2,0,0.4533333333333333,8,0.06666666666666667,8,0.47627967966483453,7
6169,10262,5353,279016,1,279016,2009-12-27T19:11:33Z,0.9965454632726021,0.7743098147491227,0,0.0019061697658134288,24,100,0,5,10,"[{'url': '/categories/102', 'name': 'Library'}]",Massachusetts,5353,0,3,1,0,6,0,6,0,3,2,0,0.4533333333333333,8,0.06666666666666667,8,0.42140560502705426,7
6165,10257,5353,37945,1,37945,2009-10-05T22:22:34Z,0.9966230057400545,0.7741845810886439,1,0.0008169298996343267,16,75,0,2,10,"[{'url': '/categories/125', 'name': 'City Hall'}]",Massachusetts,5353,0,3,1,0,6,0,6,0,3,2,0,0.4533333333333333,8,0.06666666666666667,8,0.32848960760273727,7
6191,10298,5363,1109085,1,1109085,2010-05-13T18:08:45Z,0.40332583119502097,0.6679922276966763,0,3.890142379211079e-05,1,75,0,0,10,"[{'url': '/categories/57', 'name': 'Other - Travel & Lodging'}]",California,5363,0,5,2,0,9,0,12,1,7,4,0,0.07466666666666667,40,0.8444444444444444,36,0.5749695786347289,1
6177,10277,5363,52966,1,52966,2009-10-18T19:34:33Z,0.4187196561049673,0.6181519535656494,10,0.010970201509375244,193,50,0,10,10,"[{'url': '/categories/123', 'name': 'Breakfast'}]",California,5363,0,5,2,0,9,0,12,1,7,4,0,0.07466666666666667,40,0.8444444444444444,36,0.34293518475812945,1
6182,10282,5363,72007,1,72007,2009-10-31T19:48:48Z,0.4195214568764398,0.9525696638693109,4,0.0033455224461215283,60,75,0,5,10,"[{'url': '/categories/123', 'name': 'Breakfast'}]",Washington,5363,0,5,2,0,9,0,12,1,7,4,0,0.07466666666666667,40,0.8444444444444444,36,0.35752268459363634,3
6181,10281,5363,64565,1,64565,2009-10-27T00:48:06Z,0.4156622056668233,0.8815424857430509,18,0.01132031432350424,216,75,2,7,10,"[{'url': '/categories/241', 'name': 'Bar'}]",Oregon,5363,0,5,2,0,9,0,12,1,7,4,0,0.07466666666666667,40,0.8444444444444444,36,0.3521494265173928,3
6176,10276,5363,52821,1,52821,2009-10-18T17:58:53Z,0.4160230430651013,0.8827625851550909,14,0.004979382245390181,86,50,1,10,10,"[{'url': '/categories/154', 'name': 'Burgers'}]",Oregon,5363,0,5,2,0,9,0,12,1,7,4,0,0.07466666666666667,40,0.8444444444444444,36,0.3428606935196612,3
6185,10286,5363,175008,1,175008,2009-12-06T20:35:57Z,0.4030553675363373,0.669858491447533,0,0.00031121139033688633,8,75,0,2,10,"[{'url': '/categories/24', 'name': 'Pub'}]",California,5363,0,5,2,0,9,0,12,1,7,4,0,0.07466666666666667,40,0.8444444444444444,36,0.3979248246360747,1
6188,10294,5363,407925,1,407925,2010-01-18T17:21:02Z,0.41523590153740964,0.6372447561598649,1,0.0008947327472185482,16,50,0,2,10,"[{'url': '/categories/433', 'name': 'Starbucks'}]",California,5363,0,5,2,0,9,0,12,1,7,4,0,0.07466666666666667,40,0.8444444444444444,36,0.4459873114168005,1
6172,10265,5363,12339,1,12339,2009-05-01T18:31:42Z,0.41576939346740005,0.8814951347701081,29,0.014354625379288883,220,50,9,10,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",Oregon,5363,0,5,2,0,9,0,12,1,7,4,0,0.07466666666666667,40,0.8444444444444444,36,0.15227173230621105,3
6179,10279,5363,61630,1,61630,2009-10-25T01:07:27Z,0.41567686278970783,0.8815135272091028,20,0.01135921574729635,189,50,6,10,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",Oregon,5363,0,5,2,0,9,0,12,1,7,4,0,0.07466666666666667,40,0.8444444444444444,36,0.3499219697788263,3
6174,10269,5363,32397,1,32397,2009-09-30T04:02:17Z,0.41572748647317703,0.8814474567682318,1,0.004318058040924298,72,75,0,3,10,"[{'url': '/categories/47', 'name': 'Modern Hotel'}]",Oregon,5363,0,5,2,0,9,0,12,1,7,4,0,0.07466666666666667,40,0.8444444444444444,36,0.32202655828078974,3
6183,10283,5363,119654,1,119654,2009-11-21T21:33:27Z,0.4196106320370079,0.9525141131474189,3,0.0026841982416556448,51,75,0,4,10,"[{'url': '/categories/49', 'name': 'Luxury Hotel'}]",Washington,5363,0,5,2,0,9,0,12,1,7,4,0,0.07466666666666667,40,0.8444444444444444,36,0.3811506695347795,3
6189,10295,5363,520853,1,520853,2010-02-07T01:21:42Z,0.41954482512220337,0.9801481840865818,10,0.0016727612230607641,12,75,0,3,10,"[{'url': '/categories/24', 'name': 'Pub'}]",Washington,5363,0,5,2,0,9,0,12,1,7,4,0,0.07466666666666667,40,0.8444444444444444,36,0.46766555956767064,3
6171,10264,5363,10185,1,10185,2009-03-25T23:22:00Z,0.41876678490037467,0.6185262306991215,34,0.028164630825488212,634,75,7,10,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",California,5363,0,5,2,0,9,0,12,1,7,4,0,0.07466666666666667,40,0.8444444444444444,36,0.11101108722921538,1
6180,10280,5363,64561,1,64561,2009-10-27T00:45:47Z,0.4157745897187104,0.8816278425113084,10,0.0034233252937057495,81,50,1,3,10,"[{'url': '/categories/72', 'name': 'Asian Art Museum'}]",Oregon,5363,0,5,2,0,9,0,12,1,7,4,0,0.07466666666666667,40,0.8444444444444444,36,0.35214762263548494,3
6186,10292,5363,351705,1,351705,2010-01-09T17:55:19Z,0.4194821289620425,0.9526034448678495,10,0.008402707539095932,191,75,0,9,10,"[{'url': '/categories/38', 'name': 'City Park'}]",Washington,5363,0,5,2,0,9,0,12,1,7,4,0,0.07466666666666667,40,0.8444444444444444,36,0.4359226496476438,3
6190,10296,5363,534444,1,534444,2010-02-09T23:23:23Z,0.4190448779673426,0.9545392226867759,4,0.007663580487045826,58,75,6,6,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",Washington,5363,0,5,2,0,9,0,12,1,7,4,0,0.07466666666666667,40,0.8444444444444444,36,0.47093721735668836,3
6203,10325,5405,755332,1,755332,2010-03-20T17:53:33Z,0.8808878931459264,0.30335636257734533,7,0.007118960553956275,123,150,5,7,10,"[{'url': '/categories/165', 'name': 'Plaza / Square'}]",Florida,5405,0,3,1,0,8,0,6,0,3,2,0,0.0026666666666666666,13,0.1777777777777778,13,0.5144096033377892,7
